4a7aa2f5-e0d3-4947-b285-d90305f0a991	Cooling Aftershave Balm Formula	/objects/uploads/cooling-aftershave-balm-formula-1eedaf86.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T115255Z&X-Goog-Expires=899&X-Goog-Signature=7234c3fa88fde706997d1f4fea08dffc3d173bf630043357e775e971cfb14f35c65cb383e0ca78604eaac270ec27a8df1e2b556429683a23f0d394c5a1b0ea2cb7da7fc91c76655aa78407e4f5c53f2e0d798064c37534f85c046dabfc3355e6f36668ce51ca1ec0ba1c4f4047bbc6fda11a0a6b5bcaf609577b09e765bff2b36713ec81f669ea0850e0dea5a8a9678ff0f9c684c82b7fb772b19a6a18b11aab27aa7166dab9e951b6762e9df0c95b1d2e36b071437ed2f82e7d7bcf39212936d54b1cbd6d812c6a50f22248927a98c75b6c56bb0dbf286ab7a4a31e8457b96d2c47de992ab3df9b50bd21ab9e875970b8839dce80af63025fdd6073c5e5c2c4&X-Goog-SignedHeaders=host
46226c04-9e70-4c3d-a42b-41ab9bbfa396	Cooling Aftershave Balm Formulation	/objects/uploads/cooling-aftershave-balm-formulation-ac39c402.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T115024Z&X-Goog-Expires=899&X-Goog-Signature=954252b3b94e640954a43a02b08ec6ebce97bf96155021a887feb1719f4d9fab5a97725a5f56c8309921422a0e66c86a7fa46ae731c0ed06bced78a0f4a0360e851ce8cf7c80a35cf7575502a2aa08afa732ed3585336990b12b9fa4447df19ab4ba849d56a5bc8e2dd30fa0e44cf9331ce99f063ce3a74f66aadfa93e177b0111dbc591271ed0196a9580df337734e5c77de2858563ffd1cd4a700b5ecb605901a0a3ebfd749586382de74b48ca530c9ad79b5efa8d3d4e92bb1885d9c6b6bf418cd443c80e3b3679d2662cc142b5f0aa55b00efaa8028b599daf6d99427d47a8b1f6d5f2db4f96b5f9892ef2e75d66d19f2d3398450406471d83d8b31d96ce&X-Goog-SignedHeaders=host
ec39c288-3cd6-43b1-a7e2-dbcf2864728a	Cooling Aftershave Gel Formulation	/objects/uploads/cooling-aftershave-gel-formulation-3b76ec34.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T115327Z&X-Goog-Expires=899&X-Goog-Signature=7536d3943c617d370fc029faa2deed24d1edab09a4eb9c137919d609d1c72df64fbe08f26435a0ea6d5a7c00ae024b602ad1b9551943e02912a5bb0c90abb2b1742d6739b8bcf18f15af3cc437df6acb6ce451b970fbaad02623789f4ab2b6eb74a6664fde42e70cd669c450112a5597859c6f25d043dc9a5097c7c406010760190359e32c71aa965e8ce471631041be3a4caafd102177322051d3d8e65a05502f9e1912bb8eb83875542d8fbbd812bee9c02ad6fd32de3396d119354759636437fd7571ccc882fa359d955c53b79201e840532871ebee276a1c0b4b40699b7f3955b5a89c654de2911341a8cc086244342945f967513b9184dde3e7c662dfa3&X-Goog-SignedHeaders=host
44cff0cc-b3a0-4267-a60b-f0b12d455f89	Creamy Elasticity Booster Base Formulation	/objects/uploads/eabf4b28-c9f5-40df-9375-2e9b09816749?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T103648Z&X-Goog-Expires=899&X-Goog-Signature=56f6e7e14219ce3c6601744eb22e65b73b1687f69db17fb6140acc76b141ade52d51337ef50ed882f690de07019364bc153c5e74141134e0657b7a46c48d14985103e234179939d91f2e193002b1f4b3f0c90d68058de38b863225c6e4bdf4156a80a9af438823694b90544b4ca269c93e4ce175e11bdb82a82be1641a1a439f592150d01069d522660fb5799a91e8cc9c3ed9083a459bace02db72341d85ea86d6fe01d2cabb5d8fd01881ecd72963def006f8f9f130e8378f87b07abe701e41fbe3bdfc50e6781d4202801721c40dd962bf6e3f1daea274a5dc5a69012441a61659f42b0b2cf8b8fbca7d8d60cedfda87eecdaa146cd191ff6e9f8e16b7734&X-Goog-SignedHeaders=host
1676af42-3326-45b4-9c4f-a1ded81040da	Daily Defense Moisturizing Formula with SPF 30	/objects/uploads/daily-defense-moisturizing-formula-with-spf-30-9b0dcf39.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T115931Z&X-Goog-Expires=899&X-Goog-Signature=5d1331b560175ee04007bb2a2e9102372609b66d75829a12c15731f8aa3546cd00b9a8ff8e665272ac03a7192ef63dd7e5b274cf923be07bb4ebf99b2b7424fddbb0211c859bd2566d758e2c04f82f60996b4d6e82d47f7dd82b740e2312de24cd76fab082d6e154e84e6dac42a462566adf21ce55e9fcb3c371d303015210b7c7ab818356ef23e0649754a00fdf5cc20b94acf939aae6182960d715b371de288af5c9479e6f8da1e2cf28620b46fb7c458d598cbdaa43ed9facf4780b5248778ad60da4d05e484d7ff75c44faa6a9f7f1f5a18c5533bab71103ddc1d79b07fd3c1d58ae12b5908d192cf5cb9e244c0c056e615f582a4a7c9c2e82a940896196&X-Goog-SignedHeaders=host
8ef59c2e-0cf2-4cc2-bb20-9f91db3d3c02	Gentle Baby Shampoo Formulation	/objects/uploads/gentle-baby-shampoo-formulation-65aa63f8.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T125222Z&X-Goog-Expires=899&X-Goog-Signature=3fe2202a593998e97c96a5c2c50fd53d923881060977d06b8b7a3eb08228a412308fe4e56c2f4915b101df75203513f740173dbf87aec618abc6bf50afe3fb88dbf831f3ee3676dcd5552c799e842c8abfb4f0f9095de8280d63918800f64d4b2fe03a3077adfbcded01cd7d6367c96fd6458f04ffb98b0644600bad912c796ae5537709669e357bc2c2dccc12ba524f64d770ce5e2a9f295070026a1c1615d286b0df075145632b99e2570bef6eb68dac5c31cdd4fd6d2296def0514ace89c741d645189331cb65fea28266578e21d27da9ba65daf758e265b33be26fed0ae0b42ab34f758ea4b9b901a64b1438ada79006dd70dc6f8f8624f0221ad2b74507&X-Goog-SignedHeaders=host
49102303-cf1c-424c-af6e-61dbb55f800e	gentle baby soap formula baby	/objects/uploads/e9ed3c8b-6481-4151-90b2-bf338a617c89?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T095447Z&X-Goog-Expires=899&X-Goog-Signature=1aff7a72628823b68a71f4d9e534dfbed2887d57a4510dd330b8f4cff874d3a9f91e0eff9bd33db01293fb2f20090712cda6d23c38306000d285753f707a827fd881f4d9293f6b18ee149ea7dac7dfb5e9d1f8d962bb60ef7c9552c70667fa4d59674e1211fdc3e3df79eb05232fc1bb6387e14f5d413f00b07b818a21b92453fd604c31269f74e4e6d7af8bc32093b6a2e6fa70cda2147f51004f401f55eafaf45700e89c28346e447dd39bf59a1634cde442d37b85f72d36a72a2d9d15c2b1324f41f787a4f89d8c102e51ad75ecd39645507fa05d0e66defe244caf7ef557e94b27093d90de89179178d812192f0da2e1e7c11089566cfa72e7208f3feff5&X-Goog-SignedHeaders=host
4a436867-7844-424a-9e8d-5f8a2b710a11	High-Shine Shoe Care Formulation	/objects/uploads/9d56e405-9531-4e20-9869-a75334c16b0a?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251201%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251201T140714Z&X-Goog-Expires=899&X-Goog-Signature=5ecdb52cd3b4f86d4a53222e46abafec231828d0a11ecd936f0612c6db6c6f40415e52d97894d0f1dcff3d41256cb34279b0c12282a8b5efb3ed0dcb78d7e1afdc13b5e3b35eab3316352ac84a159914d0476cea13ad151bf7f09c6e10654bd327c380b0115f61bc851d19ed9cae145656636823b45657fc51dbe3d651fa85e8aacbdf231ab2a0a03e02848b2cea9c7be0225a562d6e40ee67c8a7eff8770598babb50dd6634deb174276079a50b132b769f4b0e425075002937d7c18db0a96a975660bd21c82110e2c6664b44cae1a1d7f5d9a439f3c31e5fd3fd888274305811d48377eff7d4d99f0e979938cfb1670954eafc1f744f2dccef5ba16b648a01&X-Goog-SignedHeaders=host
b41f2c13-f12d-4c9d-99f0-c8fbbd085104	Industrial Baby-Safe Liquid Laundry Detergent Formula	/objects/uploads/671a1161-59f8-4fd3-9d32-f567e4f025f4?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T095747Z&X-Goog-Expires=899&X-Goog-Signature=5e00996e68b46b1026bee9bc639f7966310e423533dda07d241ab26ec7419fc2525bc2a886f6a068ddce53c7632045a7016f4dbb4fb6aae6756b03452cae527a4eee764e31b8436b5cd5d02d4aec0b010189a5c6774c769f88928edc61eec1e405f75cb233ac92111ec05e75e38d9502257bf729669908882329433fa39088f36eb952e2bf554eee012e36ec32d3553bd2cde2cf2dd35ebaab161144a6892108b41678ee446772567668f8d839790f8fbd0dc528e18530110e1246c0e5be038fb479b98d318b53891cde247a93980e8f57279690fb1cb9488ae1567cc026d5db892bea68702e391b4110ca01187692b165b12847a76b48ee7b6e01ffe684dfb1&X-Goog-SignedHeaders=host
6208e6d5-c155-4105-bd48-2d627de5fc62	Precision Metal 3D Printing Powder Formulation	/objects/uploads/8c8bcb0f-4607-4a5d-a720-4b3eb8fc9406?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T090842Z&X-Goog-Expires=899&X-Goog-Signature=5ffeeb3ca34a0024810805b2e108fed681e6eddaaed8cce51d7a89bf66b87dc6aba9c6c38eb1b13684b17f1d8d44d34fcace272ad61755ed0166b850455f67d9c1c2248efebbafbcdceec9e08fe95cdca1579b052e4518c1c7664cfa57c1c2442a8d5c243e42fe7a7e5cb3a87dab75d1f275d3d8ac67851fb085bc833073341341d0a8f598b32ec82095f8568a9bf75f89612e6e443c85676132de8eada9de79b593e652d9a43ed1f540d6349f3b5aac54a3786751ad6381da5c7ae0bc77509ed8ade49e063f9fa065cdea3a0b11616342e01f588b68ec14d92af16d9824bfeb9e7242e732267df4f441a766b0d1ec2575bcbe407f466f2640927e1029c8f681&X-Goog-SignedHeaders=host
8e293745-5ac4-40c7-9c66-9da4c73fb902	Premium Aerosol Party Snow Spray Formula	/objects/uploads/98dd526b-9e16-47db-a2ba-dbd406f272c1?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251206%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251206T092515Z&X-Goog-Expires=899&X-Goog-Signature=6c0deda39347474903396ab7207815975b3e6aaa597ee2643212c251677262138af747253841af1994f0472fbb9d0e82daccfcc2714f40b68e2cee559e2253c3757419212a502bdfe5bd01fabbf5bf5d373332f1c7cbae31cf5fb1817e46c2752015720519423d39f2c1b64f3723f758f9844ad651665ef16d0197fdf79e922fcb3633d806212ad084260567f573c3867e6781002aa7855cea90d38a16969b297a455a9e3084496401243a7a8b85f16e0aeb3e5c11b6278f9f71b8d2d056fd46730c7627cebf481be60a34db49cfa974ccd4dbe491d53bf033da8157a1ac2f654ec8526722f26f6caa26cca873f0b60af07578c6c467a9ee574c072dc39c2016&X-Goog-SignedHeaders=host
f21dafa7-0380-4898-b428-03758cb8f596	silicone free waterproofing formulation for canvas shoes	/objects/uploads/17d6fc2c-ff7e-4635-a5a8-ecd32c039eea?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=heimdall-production%40replit-user-deployments.iam.gserviceaccount.com%2F20251201%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20251201T141709Z&X-Goog-Expires=899&X-Goog-Signature=3a751ea0527f05c9b2dd0be0362222773490d4a73146890c96f704a3b4e6b54d631556aa96856736ded0e04332c585c79b8d836c07f48168c75d95d6565ca5ec7df2630202bd9516ef4cb73ea3028821cdcbea57caa0a80b527850476900ebe9d5772a4a62920e0b07cb2b402d5037e9b094090971887432ece03ef1bf1f582c8c923d7a4a9ad9957feb3e6b74e0d68fa3deca0ceb2973d69057d47b08f1875117d11e0119113e0482a6befeaf1279eedc0e5fa4b7559152e8490857caa4cc8d39dff5a1ae0d9c2a7e05a346e23075909e78d91cf0b90cf8fc681ab219e2b986b6edc9681f524ccde42ef60b04091814ae4d99d37d189853a84351bfe8a8f5e0&X-Goog-SignedHeaders=host
